3740069343671053186, 178
1392446403421903047, 121
3975001631532439203, 141
1366622781459116774, 234
2854494604581830990, 305
2919477012248356881, 504
3645301900896648501, 179
1632461674569031763, 145
387410341974234028, 144
3752639137183140643, 94
54099297489635681, 119
2697081726039658914, 144
4139459645719580881, 133
3334609146618077000, 153
3314995279895499571, 586
3808626509445455292, 453
1585359666326454578, 525
4142296220482607695, 534
2004816122892755207, 199
1689343583495947462, 400
1689343583495947462, 280
4569399354467171878, 214
756881655638056103, 1048
2844886891254197518, 133
2344342761248853487, 175
3721042356448582157, 288
265016064786870326, 627
1778658508978324008, 964
2876035302014476061, 1249
1216514573157970329, 860
4208988850456795403, 977
825124128309303702, 699
1798513817826904698, 137
2120495032355853781, 152
871011504887588309, 912
780920380211727914, 114
29878338260859124, 159
2750567933468414895, 145
2750567933468414895, 525
977638578166470162, 391
2992752673893318014, 179
2992752673893318014, 112
1334792011194502735, 837
3856406629392148838, 819
892185522900281501, 470
1039270676173871822, 355
3305774227804350627, 137
3485153021906072165, 662
3087188270354555687, 510
1620559574185019261, 390
122123763145964378, 181
1392243628653813432, 203
2816418738831306606, 423
568783767666024805, 446
2652574991221644005, 455
2283473196096098592, 462
2459248745865635472, 516
2328183080865488125, 516
3958291309735612136, 473
802951671981586883, 516
1402636337997034452, 307
493977283527821792, 106
707477922720329957, 157
707477922720329957, 134
727774749737616059, 196
727774749737616059, 469
2453063010789529700, 421
2013188266091171363, 146
2692442005604970231, 219
2378619339571929613, 154
1896189346844972681, 163
2460650243922435455, 163
1810632279574783544, 96
2964080552686877937, 165
3798542553996824226, 129
964428270203203607, 463
998182610487947849, 380
4199316168379173941, 148
956721459672963661, 186
470779961942689066, 209
4524389300098672378, 178
4233250874434324473, 204
2799045992980969837, 537
1584289527468565670, 161
1776521900589714932, 338
1557461178723834994, 417
670709446955695641, 145
3054147563773359562, 87
3360185047022533142, 194
3425662763359613726, 207
3075314747281835659, 201
3075314747281835659, 235
293257756108594994, 476
748196126400832930, 291
748196126400832930, 179
4413151754958660011, 495
1965061132553661921, 96
2237333468407814028, 93
1636404487347190120, 763
2278107784999600138, 532
835633555608596713, 172
1640094160476250479, 190
1345449545681121994, 562
910126564426102288, 207
910126564426102288, 186
349685347470009811, 148
776117847632972932, 242
2747201807263849826, 242
1385989472125176971, 113
1754947607822806123, 149
1708969622592554317, 136
1321035371960275129, 228
3877038063899235749, 504
867049745155274826, 544
3907609513551895833, 515
2772786854580252971, 383
4224972779534149251, 695
682875311674209915, 506
4071324372388621299, 124
838562185299163984, 155
455865398847068538, 177
3821176959382699529, 163
3393565008464404819, 182
3393565008464404819, 220
3627633785540987881, 152
3269389467739619241, 170
2918559802641866852, 137
3188893626969996363, 142
4061782518570169639, 141
3563887985963170238, 165
104699030875968088, 93
4255535237711594003, 139
4255535237711594003, 158
927938775332778146, 91
3065744477475157578, 180
89501904603010046, 174
1579844888852769088, 98
3661314307491976014, 596
846674463443363515, 88
157303365665058854, 525
2171355138156515336, 602
3015026956937620826, 443
1626270122257007139, 145
934897863077488392, 114
3637741876156972359, 105
3637741876156972359, 73
2075973455894396309, 95
3177892603495931807, 89
564297963747723711, 130
3954892395769938462, 82
3519408827451257876, 84
3519408827451257876, 74
1250522795856498961, 92
1767267486896226471, 84
3894151631083400680, 109
1579283076810621362, 106
3650554495451182096, 109
4610666469118947158, 124
2096138168328478511, 95
4585494495537942581, 134
1790777956058926948, 113
996368597912575730, 119
2640076180020387058, 165
2640076180020387058, 147
3614444166695515, 121
3704619784424164110, 131
2926994505379537931, 133
2005649980908385562, 152
2926994505379537931, 146
1449673040328307441, 126
4424603078177833521, 110
1527603025811619843, 103
1354934719492940127, 87
843272832180541803, 72
1873450760323338540, 83
519717338365437176, 68
4589342848924068028, 162
3654854946329478290, 80
1793318726839559334, 480
663262507938539955, 121
4496391644943398197, 208
1868403448330144327, 140
1956146204934201088, 78
4117656034071741295, 2501
3768537275978929354, 78
269308345764871713, 148
2937678374784862521, 98
269308345764871713, 109
1935397859069587549, 140
3905033786449290373, 113
413866462754319768, 150
1311225270081099501, 89
876762873974691017, 121
1424542917454713610, 103
1043009175160786839, 109
1118190812143679630, 119
1711370674579248948, 222
559351498477623702, 74
3079424965636066431, 131
551476741121768488, 194
3497053662925185058, 100
3147143041194124050, 85
885239297627807511, 134
3497053662925185058, 106
3439257292674031261, 150
3731554936494821566, 108
2488930523638986919, 98
2967438031009551553, 89
2524402013527088805, 93
2641268391897216441, 127
3400176285211207201, 145
452753792174384238, 86
14041328276992719, 84
1878497990461059521, 132
3885884018560092490, 88
