1366622781459116774, 50549
2854494604581830990, 59850
2919477012248356881, 76624
3645301900896648501, 49874
1632461674569031763, 576826
387410341974234028, 294816
3752639137183140643, 50235
54099297489635681, 54935
2697081726039658914, 149065
4139459645719580881, 146309
3334609146618077000, 72264
3314995279895499571, 86345
3808626509445455292, 96561
1585359666326454578, 96257
4142296220482607695, 112854
2004816122892755207, 126646
1689343583495947462, 131385
1689343583495947462, 175285
4569399354467171878, 147249
756881655638056103, 150866
2844886891254197518, 170973
2344342761248853487, 179155
3721042356448582157, 201815
265016064786870326, 206928
1778658508978324008, 215010
2876035302014476061, 218382
1216514573157970329, 219523
4208988850456795403, 230560
825124128309303702, 242473
1798513817826904698, 273818
2120495032355853781, 302661
871011504887588309, 306690
780920380211727914, 319386
29878338260859124, 343883
2750567933468414895, 355325
2750567933468414895, 422005
977638578166470162, 413489
2992752673893318014, 440004
2992752673893318014, 486707
1334792011194502735, 466958
3856406629392148838, 465978
892185522900281501, 487465
1039270676173871822, 483808
3305774227804350627, 486747
3485153021906072165, 490830
3087188270354555687, 482559
1620559574185019261, 485185
122123763145964378, 492271
1392243628653813432, 475450
2816418738831306606, 466995
568783767666024805, 462714
2652574991221644005, 463249
2283473196096098592, 468502
2459248745865635472, 475489
2328183080865488125, 462061
3958291309735612136, 466599
802951671981586883, 482940
1402636337997034452, 488823
493977283527821792, 483428
707477922720329957, 503402
707477922720329957, 530997
727774749737616059, 523404
727774749737616059, 571022
2453063010789529700, 546969
2013188266091171363, 558673
2692442005604970231, 558798
2378619339571929613, 549962
1896189346844972681, 550539
2460650243922435455, 707488
1810632279574783544, 324953
2964080552686877937, 366781
3798542553996824226, 587631
964428270203203607, 807678
998182610487947849, 136826
4199316168379173941, 446739
956721459672963661, 146821
470779961942689066, 546974
4524389300098672378, 310605
4233250874434324473, 911726
2799045992980969837, 988573
1584289527468565670, 214773
1776521900589714932, 323451
1557461178723834994, 785768
670709446955695641, 890907
3054147563773359562, 946452
3360185047022533142, 965801
3425662763359613726, 820717
3075314747281835659, 230833
3075314747281835659, 269890
293257756108594994, 347130
748196126400832930, 101178
748196126400832930, 145220
4413151754958660011, 22969
1965061132553661921, 724594
2237333468407814028, 611789
1636404487347190120, 523000
2278107784999600138, 536157
835633555608596713, 407552
1640094160476250479, 190100
1345449545681121994, 79689
910126564426102288, 838841
910126564426102288, 886334
349685347470009811, 837128
776117847632972932, 847361
2747201807263849826, 859652
1385989472125176971, 863296
1754947607822806123, 859449
1708969622592554317, 863776
1321035371960275129, 880960
3877038063899235749, 893015
867049745155274826, 895948
3907609513551895833, 904764
2772786854580252971, 892545
4224972779534149251, 903521
682875311674209915, 786563
4071324372388621299, 795913
838562185299163984, 818666
455865398847068538, 820342
3821176959382699529, 819581
3393565008464404819, 824317
3393565008464404819, 875538
3627633785540987881, 855776
3269389467739619241, 860540
2918559802641866852, 894251
3188893626969996363, 919709
4061782518570169639, 935208
3563887985963170238, 979857
104699030875968088, 135541
4255535237711594003, 186611
4255535237711594003, 295178
927938775332778146, 261969
3065744477475157578, 319947
89501904603010046, 370701
1579844888852769088, 380062
3661314307491976014, 387892
846674463443363515, 395344
157303365665058854, 382934
2171355138156515336, 385167
3015026956937620826, 382497
1626270122257007139, 370192
934897863077488392, 378304
3637741876156972359, 366905
3637741876156972359, 418063
2075973455894396309, 391288
3177892603495931807, 404803
564297963747723711, 400946
3954892395769938462, 383370
3519408827451257876, 370138
3519408827451257876, 417176
1250522795856498961, 334203
1767267486896226471, 184591
3894151631083400680, 134150
1579283076810621362, 106485
3650554495451182096, 81047
4610666469118947158, 83026
2096138168328478511, 19270
1790777956058926948, 28885
2640076180020387058, 90870
2640076180020387058, 134351
3704619784424164110, 145068
2005649980908385562, 198168
1449673040328307441, 258658
1527603025811619843, 298581
843272832180541803, 322592
519717338365437176, 363830
3654854946329478290, 409509
663262507938539955, 498342
1868403448330144327, 574500
4117656034071741295, 640032
269308345764871713, 692471
269308345764871713, 777915
3905033786449290373, 793279
876762873974691017, 916218
1118190812143679630, 995756
3079424965636066431, 59408
3147143041194124050, 141201
3439257292674031261, 253328
2967438031009551553, 344907
3400176285211207201, 445545
3885884018560092490, 575878
4101605479477326205, 673512
1608717086610864127, 818349
1269150842279782123, 897863
2104035109748497036, 70957
2359185602807790953, 173079
4141637859083970842, 265615
3056191058737749176, 399994
2394439532885362787, 518563
3894047638383851014, 674919
3145699362395712865, 809110
1898590558570920826, 954410
78890664999939170, 81379
2226747166096175961, 190327
359881465075021371, 297113
3053454750054334359, 74094
3064389440411000024, 82817
207906106353145624, 86048
3408967259222010487, 95868
3408967259222010487, 142885
3787167319950828297, 114841
1122086387606613457, 130274
3408445705907265039, 134936
4571538902996678020, 168313
4078535278457894926, 163674
169121624720137499, 125228
4517869470528727009, 124170
929521608778355794, 165543
2504779651868485002, 218362
1742103707961161196, 271919
2743380765256642467, 341959
4026825560552146250, 393503
848270114346107100, 468661
3209607049370925276, 537826
943669271528771543, 620686
2436412994272104113, 671272
2436938517936808962, 724267
1455005181960854884, 737736
1455005181960854884, 873337
1722337606950421892, 906067
4379590009830075502, 996475
1244706314546036394, 86208
4513388408054537693, 190227
1272489656297379645, 308128
3793863048266434661, 421787
1057643324535559215, 434646
1225289871119600075, 554275
2351494044454203872, 673138
1610568434387912253, 785913
2308723027292910289, 861833
3031124879011219397, 54723
2128439107381045649, 178129
2128439107381045649, 406618
1682779094942985639, 518787
269041148056983173, 718530
538826823987570557, 853813
588719478276815287, 3437
1600751429023899174, 84392
1476224475785197563, 220061
1221406183216846175, 355875
924304405712440710, 544680
374082162440339434, 619375
3801964868757023258, 793780
3801964868757023258, 908341
1219651194775133330, 44435
2546548706844700776, 51838
1509637949759403917, 59297
2507016063311786960, 58463
3468326305682937910, 70640
3271847148595817154, 75010
2967223104458485949, 74425
4354378701598411608, 82817
1011353128462516873, 71917
1945797453916350406, 61886
3845993527123033627, 74668
1762225997059054868, 106560
3435659801998816706, 206469
941613555827851308, 199227
1419229921285629675, 217044
507957665605091408, 226036
3171841801242479248, 268479
1881245867706238248, 318018
1881245867706238248, 399595
4553546178746451782, 435454
3889585795220080179, 552801
2200197201452315625, 739046
3379169211143792165, 793219
20880991568571604, 888336
3886017040930105907, 940739
20660759255986836, 26496
1485201274065023681, 125752
3678569309414437352, 162544
2176124484905964183, 267101
403376699652602565, 377881
1368479911506938228, 381877
2922026016426012513, 472427
1486016377305623987, 706961
1809724762665420933, 827334
1809724762665420933, 910410
277600586841568998, 4250
2069725776497053306, 112289
659956181804333953, 279388
549746301902595922, 437817
2316849473042897869, 657830
2891616579247913581, 736856
1434996216769693905, 846072
1712444202543870375, 970334
1712444202543870375, 107577
688346038755290515, 204272
2280930287157625400, 345358
642205990903513944, 488483
2939729400578448081, 727309
3552621038455868402, 932944
214081183731471199, 2571
470486538923729828, 183182
470486538923729828, 312066
3905944598231789612, 438290
1738006372469768106, 519053
3297296098729515876, 679649
57700395922028018, 804976
3648392844668027408, 19358
3648392844668027408, 234883
2187228729493741809, 424404
2416062551422529882, 562742
2525592332396873560, 627632
4453722514075329311, 675954
2820315604247500979, 881537
2596894555023142708, 118191
363698297567808425, 337085
4173069675133281909, 593431
4511867654186979604, 720443
1810296446336923698, 934266
4448571979729183230, 158544
2142796953929213846, 340008
2205722045042558942, 235191
1509511845854356023, 437164
2040267280101646907, 549605
922590393261454885, 566584
939518508997730003, 672278
495923119542531280, 738761
92054606036956650, 787121
2647493287532369543, 498969
515202343770080541, 447332
287153017378062714, 417242
326243520144100444, 435600
752241301956908488, 433619
3678267274711848137, 462868
2720742779881094706, 549967
3465001630345542485, 555069
1430377689587026268, 605735
3439389367243892587, 507059
3488809669598553715, 292927
695823450896584088, 281955
25371573738306870, 512147
2048548744527088512, 523819
3070270107778330716, 550351
3868276370991521147, 566509
2406582637456876560, 518364
2935314914202780366, 510654
2807695161230754675, 502905
3111218626934766539, 469553
595467771741958377, 501979
1612454193944652824, 526626
447753097328026310, 570269
4204430332697762845, 378488
1669548812775406821, 341572
744192692539191041, 293507
2657853915661642307, 295120
4431679578225431212, 286080
3653331844436516538, 285193
1978413974497349881, 399781
1000115725566920456, 455659
1804893272561568672, 556931
2331384329078232212, 836912
441596740792152401, 855917
1225253769833187434, 841017
2126293062566212313, 931763
1944862489804868443, 987281
640355844188939280, 2808
3978079200381571795, 986047
2169027256316215780, 954626
2366934225389450389, 946128
3386209504884788303, 928157
1406143275210826790, 928377
257198823091976983, 890084
677725090760813688, 906637
2249866236159611815, 875265
3200221943775782759, 879990
4497532167095607961, 898194
3303892762662186480, 914589
2015366532000223389, 898486
2543845109329038157, 966094
1223642917740633675, 19689
326021239924879937, 991190
3535196927202283871, 972527
3765313846688409710, 951292
2915527855835219129, 898809
2705128019788851316, 896208
3532338433916206304, 831590
3842450672422402692, 795231
4104033435118655008, 800630
3848057271933896128, 799780
788655046225581489, 765467
1268572170317460813, 768958
2426591057792090359, 796732
3845087803191046688, 785389
3951011799255247467, 700390
2849302820493189895, 625599
2474783907287186735, 432801
2598883606736402233, 392035
3566458217767213104, 297959
2190435548069907433, 270367
2391786155151749698, 298530
2272837896103653219, 169379
1820346458482892558, 869696
4278557753892915334, 869928
4235963194050336056, 875644
4209441205479313498, 773158
582503067417148246, 761878
1535862844787108862, 557231
4257234819042991055, 546770
1668622046810195523, 529719
2802004784218352711, 583045
2733767350631597715, 598900
2170771242420804304, 601928
1174787976950716548, 547075
3383194130928711584, 519423
2886959163335140522, 734946
2875137966249983278, 766822
3173435821473554079, 790295
269154292242693647, 790770
2352773770746189558, 843573
2053627975094600323, 812290
526666246364387731, 827957
1100652126536625211, 859373
3175901122964739410, 923198
3421506718308630330, 890404
2332158409698826866, 822307
3016829199147564765, 822431
4314352037860247992, 864809
1448433584074241290, 881921
1841096524716000163, 897353
1841096524716000163, 944824
2533879802918497334, 986244
3967655857050667202, 994236
1124660801232830451, 16100
2128426270503569284, 39916
3101564206326607401, 31401
341998849277775224, 179367
1805279685402255100, 168961
3960942551641596184, 169457
1173613773822534802, 194409
4074063216820249328, 214013
2798435683555298943, 282981
1358720616794230738, 359408
3425559525245985167, 379858
258828880192394628, 433294
